200 86198 1355368.1838093582
200 86200 1278152.8843039349
200 82199 1301723.8507037794
200 86200 1343585.3124709958
200 86201 1300018.2853099082
300 54299 1952806.996427189
300 54300 1901487.7651197012
300 54300 2004625.7713075501
300 54301 2055255.1131655022
300 54300 2210208.4009944373
100 169694 735814.2431494377
100 173764 788349.4966563908
100 173717 739948.9489169302
100 169761 774763.5475109025
100 173807 793706.3072546129
400 30409 2855788.1757045593
400 38404 2618772.0955369268
400 38401 2812849.440665618
400 38402 2425469.038357359
500 26502 3086127.5707871118
400 38404 2425261.810123955
500 30501 2985708.457296485
500 30502 3080608.6773982076
500 30501 2985801.1342250933
500 30501 3137569.44175599
600 22602 3519478.2163082934
700 18703 4039730.603806876
600 22604 3765267.276411257
600 22600 3765818.7705752207
600 22604 3679618.015837906
600 22603 3679204.1114011416
700 18701 4039583.512004709
700 18700 4620744.0120320935
700 18702 4039575.618543473
800 14803 4529124.228061882
700 18701 4039787.9525693846
900 14901 5044878.598953082
800 14801 5029366.322275522
800 14803 4528855.50604607
800 14804 4528868.608957044
900 14900 5603522.790268462
900 14900 5044879.515167773
800 14801 4529026.299439231
900 10900 5521134.338899068
1000 7000 5286566.696285719
900 14900 5045145.375167794
1000 11002 5466258.902654036
1000 11000 6097642.556727275
1000 11002 5466770.818578432
1000 11000 6307694.923454523
1100 11100 5957575.584864885
1100 11101 5957362.339789222
1100 11100 5957284.528198217
1100 7100 5767137.453943674
1200 7202 6240637.309497377
1200 7202 6241432.201888345
1200 7201 6241385.369948616
1200 7200 6241667.7444444485
1200 7200 6241457.533055562
1100 11100 6667539.486936948
1300 7301 6708941.950417762
1300 7301 6708271.252568143
1300 7302 6708802.103122443
1300 7301 6708392.694699356
1300 7300 6708827.49821917
