200 78200 1495541.2015728976
200 86198 1389218.8030812703
200 86201 1517485.7719631933
200 82199 1463689.9704254402
200 86200 1485924.9833062668
300 42302 2345258.282941695
300 54301 2055428.7390839937
300 46301 2183650.4297963437
300 54300 2004679.0914180465
100 157752 839846.928590446
100 169761 986887.774700901
100 169694 861893.0669204568
100 173807 886613.3317645434
100 161785 853958.1188367212
300 54300 2210382.1097974204
400 30402 2856048.1507795514
400 38402 2774241.8501380137
400 34401 2853649.467486409
500 26502 3896281.374839634
500 26501 3611741.200181131
400 34401 2766855.407604423
500 26501 3436913.128900794
500 30501 3594181.762729088
400 30409 2611315.904765058
600 18602 3992649.14036125
600 22601 3765705.4771027802
600 22603 4417872.782595229
500 30501 3138135.8371200925
600 22602 3926082.342757278
700 18701 7056860.542270474
700 18700 4620917.3910695175
600 22600 4504235.032079622
700 18702 4386465.51112183
700 10700 5363892.05242992
700 18701 4386843.375648351
800 14800 5030343.624797279
800 14800 5380222.414121611
800 14801 5029753.485642865
800 6802 4303119.606439287
800 14804 5379862.614293442
900 10900 5730901.4148623925
900 14901 6414899.137977325
900 14900 5450718.213489948
900 0 0
900 6900 4798847.162318848
1000 7000 6277960.607428563
1000 7001 6278227.740322803
1000 11000 6308174.996181837
1000 11000 6308220.570272716
1100 11100 6668328.395855862
1100 11100 5957971.898108142
1100 11101 6668162.691649403
1000 11000 5467147.556545441
1100 7100 5767674.649859158
1200 7200 6241792.587916648
1100 11100 8295053.389009009
1200 7200 7474761.599444444
1200 7201 6241963.200666582
1300 3300 6010017.116666654
1200 7200 6241860.3472222155
1200 7200 6241842.686527774
1300 7300 6709189.925753432
1300 7300 8067359.468356164
1300 7300 8067518.466301369
1300 7300 8067448.0869863015
