200 82199 1359867.9963138236
200 78200 1447577.5998849163
200 86198 1355438.821782388
200 86201 1430422.2217839733
200 86200 1408690.064547581
300 54299 2210350.984382794
300 54300 1901603.536961323
300 54301 2055390.1280086935
300 54300 2210253.4142909357
300 46301 2088380.970626988
100 169761 847714.4023421141
100 169694 783452.3538487044
100 173807 870213.2355831475
100 161785 803984.3910498479
100 173764 848600.9858025877
400 30409 2855971.5498043247
400 34401 2853622.4121101135
400 38402 2522378.3048799364
400 34401 2637123.1000552336
500 26502 3370755.2842804305
500 30501 3385379.331923554
500 26501 3086083.080600754
500 30501 3289817.027671227
400 34406 2529058.687845128
600 18602 3499053.8041608357
500 30501 2985934.1997639295
600 22601 3765643.951595066
600 22603 3679357.931203824
600 22602 3679759.006725074
700 10707 4348500.157000095
600 22600 3765818.7705752207
700 18701 4733213.094914703
700 18700 4620787.366256701
700 18702 4039662.2173029645
800 14800 4529479.090540554
700 18701 4039787.9525693846
800 14800 5380034.832432425
800 6802 4302847.462364022
800 14803 5029449.342092795
900 14901 5045088.222870946
800 14804 4528868.608957044
900 10900 5730901.4148623925
900 14900 5045019.30120806
1000 7000 5286566.696285719
900 10901 4967162.658104767
1000 11000 6097957.979727253
900 6901 5673757.157948126
1000 11000 6308174.996181837
1000 11000 6308220.570272716
1100 11100 6667984.620991005
1100 11100 5957971.898108142
1100 11101 5957591.475903105
1100 7100 5767495.521267606
1200 7200 6241817.477361101
1200 7200 6241792.587916648
1000 11002 5466679.264588257
1100 11100 6667883.090180186
1200 7201 6241963.200666582
1200 7200 6241457.533055562
1200 7200 6241860.3472222155
1300 7301 6709147.670182156
1300 7300 6709105.69931506
1300 7300 6708778.463561651
1300 7300 6709199.548630147
1300 7300 6709238.990821923
