200 86201 1299996.5595294707
200 82199 1301706.7583060565
200 86198 1321666.050372386
200 86200 1278131.202436199
200 86200 1343579.8657656629
300 54299 1952794.1143851653
300 54301 1900880.8588607933
300 54300 1953145.2895580095
300 54300 1901449.1635359104
100 173807 728073.0876489534
100 173717 729048.8753317205
100 173764 706259.9294848212
100 169694 690934.276521272
100 169761 729874.7915068952
400 34404 2594002.8805371514
300 54300 1952770.8926887678
400 38401 2522322.3085075854
400 38402 2425420.6314514983
400 38404 2425080.4103738987
500 26502 2976515.5907101207
500 30502 3080532.5730771734
400 38404 2425225.506874287
500 30501 2985651.4478541715
500 30501 3137531.407396482
600 22602 3519386.02716574
600 22604 3765267.276411257
600 22603 3679173.346237225
600 22604 3519527.5370288426
500 30501 2985763.0766532235
700 18703 4039644.0008020094
700 18700 4386595.7182887625
600 22601 3765621.439272596
700 18703 4039454.951879376
800 14803 4528999.137066789
700 18701 4039744.6263836157
800 14801 4529026.299439231
800 14803 4528855.50604607
800 14801 5029366.322275522
900 14900 5603522.790268462
900 14901 5044738.855848623
700 18703 4039402.9282468054
900 14900 5044809.64785237
800 14804 4528680.941096975
900 10900 4966584.5955963135
900 14900 5045005.639328884
1000 11002 5466365.616251577
1000 11000 5466427.945454544
1000 11002 5466770.818578432
1100 11100 5957284.528198217
1000 11002 6307284.084257386
1000 11002 5466258.902654036
1100 11101 5957247.777947911
1100 11100 5957575.584864885
1200 7202 6240637.309497377
1200 7202 6241239.645376273
1100 11100 5957403.471621627
1200 7202 6241072.422243828
1300 7303 6708339.138436272
1200 7203 6240993.698875464
1200 7201 6241385.369948616
1100 11100 5956999.565765762
1300 7301 6708186.955759467
1300 7301 6708271.252568143
1300 7302 6708390.767050126
1300 7303 6708128.816650688
